,Instrument,Name,Year_Month,Series,Data Points,Beta(J203),Beta(J200),Beta(J250),Beta(J257),Beta(J258)
883,JN43,SWIX All Share Net TRI,2019-Q4,Shareholder Weighted (SWIX) Index Series,60,0.942805622908906,0.8469955205814059,0.9643159346135484,0.7640372204720637,0.2461037400635426
887,JNX4,Top 40 Net TRI,2019-Q4,Shareholder Weighted (SWIX) Index Series,60,1.017188140213395,0.9336628008768332,1.0665024694181395,0.8654920596723167,0.2388258385531995
931,J400,SWIX Top 40,2020-Q1,Shareholder Weighted (SWIX) Index Series,60,1.0118216336656267,0.9731313667093596,1.0683068227569694,0.9093732906469468,0.3065484673655087
932,J403,SWIX All Share,2020-Q1,Shareholder Weighted (SWIX) Index Series,60,0.9868184697371748,0.9265415483081154,1.019789755564405,0.8229165874519454,0.3244668592927861
959,JN43,SWIX All Share Net TRI,2020-Q1,Shareholder Weighted (SWIX) Index Series,60,0.9868184697371748,0.9265415483081154,1.019789755564405,0.8229165874519454,0.3244668592927861
1004,J400,SWIX Top 40,2020-Q2,Shareholder Weighted (SWIX) Index Series,60,1.0224635337850894,0.984002606115856,1.105879594273893,0.9583514390366524,0.3612755924566927
1005,J403,SWIX All Share,2020-Q2,Shareholder Weighted (SWIX) Index Series,60,0.9913131428660504,0.936065956182074,1.0556418950196949,0.8743535043434018,0.3702440351906556
1032,JN43,SWIX All Share Net TRI,2020-Q2,Shareholder Weighted (SWIX) Index Series,60,0.9913131428660504,0.936065956182074,1.0556418950196949,0.8743535043434018,0.3702440351906556
2,J140,Shariah Top 40,2017-Q3,Shariah Index Series,60,1.2795963556303256,1.143092993991164,0.8940954531558181,0.8136459784145613,0.6292878436157957
3,J141,Capped Shariah Top 40,2017-Q3,Shariah Index Series,57,1.1358612661575118,0.9842086025651005,0.8290731056901122,0.7309883020881784,0.5326999867531044
4,J143,Shariah All Share,2017-Q3,Shariah Index Series,60,1.168763881345931,1.0166696287407475,0.8266555151397785,0.7301700197940265,0.5807053774290998
91,J140,Shariah Top 40,2017-Q4,Shariah Index Series,60,1.258014486710759,1.1263100716980048,0.8840246614904368,0.8106042844643792,0.6250126713263446
92,J141,Capped Shariah Top 40,2017-Q4,Shariah Index Series,60,1.1173992710062877,0.9779522353483904,0.8239205117101136,0.7429452711618336,0.5299341000656389
93,J143,Shariah All Share,2017-Q4,Shariah Index Series,60,1.1524755424948343,1.0050607986332187,0.8184473406032825,0.7249133365559326,0.5786319233639817
180,J140,Shariah Top 40,2018-Q1,Shariah Index Series,60,1.2158608304915044,1.099290736414123,0.8682324005180999,0.7878389909154726,0.6272554516671103
181,J141,Capped Shariah Top 40,2018-Q1,Shariah Index Series,60,1.0912841673898437,0.9627923017007196,0.8152868805209588,0.727562519956083,0.5337071382897789
182,J143,Shariah All Share,2018-Q1,Shariah Index Series,60,1.125034395393719,0.988903743896275,0.8122103665308577,0.7089533194169978,0.5812844832835946
269,J140,Shariah Top 40,2018-Q2,Shariah Index Series,60,1.1182803552594318,1.0298849289457028,0.7346490323906032,0.6747100887955784,0.6030133507320192
270,J141,Capped Shariah Top 40,2018-Q2,Shariah Index Series,60,1.027498871672621,0.9191401437065309,0.7183032676397478,0.6457596441188953,0.5018533935281877
271,J143,Shariah All Share,2018-Q2,Shariah Index Series,60,1.0508930263186518,0.9373970425630764,0.6975965845321167,0.6120627561007133,0.5571171622599526
358,J140,Shariah Top 40,2018-Q3,Shariah Index Series,60,1.0591767862786328,0.9669327928463372,0.7012342992246313,0.6207803267621825,0.5895435866748437
359,J141,Capped Shariah Top 40,2018-Q3,Shariah Index Series,60,0.9763704570966996,0.8681235720207362,0.6867398376119477,0.5944306292665842,0.4836534250520796
360,J143,Shariah All Share,2018-Q3,Shariah Index Series,60,0.9996880565584048,0.8862969134864408,0.6638635105071353,0.5621889180579205,0.5481724617768035
447,J140,Shariah Top 40,2018-Q4,Shariah Index Series,60,1.0850620758816685,0.9849849861914608,0.7068514906093724,0.6232550154602383,0.6071085041605768
448,J141,Capped Shariah Top 40,2018-Q4,Shariah Index Series,60,0.9648830794352268,0.852861909778354,0.6707166554128927,0.5770654221214242,0.4837155374665349
449,J143,Shariah All Share,2018-Q4,Shariah Index Series,60,1.0159150440555258,0.8964931532709843,0.6652649532443374,0.5625522501578837,0.5591935748441329
536,J140,Shariah Top 40,2019-Q1,Shariah Index Series,60,1.1144054468141469,1.0101512081698385,0.7490814062933944,0.6409446863380225,0.609011688329754
537,J141,Capped Shariah Top 40,2019-Q1,Shariah Index Series,60,0.957114910388108,0.8405440500951296,0.6918511820741085,0.5662952232395314,0.4710427794034169
538,J143,Shariah All Share,2019-Q1,Shariah Index Series,60,1.0449040542764647,0.9191383928516296,0.7074471732052451,0.5768028326526025,0.5630729853112465
625,J140,Shariah Top 40,2019-Q2,Shariah Index Series,60,1.1165883625550557,1.01587486816063,0.7543272110274942,0.6623578469687147,0.6171766427937997
626,J141,Capped Shariah Top 40,2019-Q2,Shariah Index Series,60,0.9620034355507594,0.8501874939423258,0.7031963655627951,0.5942661590151325,0.4755004846332131
627,J143,Shariah All Share,2019-Q2,Shariah Index Series,60,1.0433715981651035,0.9228398295289528,0.7096932215161547,0.5974882976799942,0.5687486463898194
714,J140,Shariah Top 40,2019-Q3,Shariah Index Series,60,1.1112820591197026,1.0103262870452074,0.7614749586651696,0.6628674125705475,0.6212512204823419
715,J141,Capped Shariah Top 40,2019-Q3,Shariah Index Series,60,0.944618845641145,0.8333947451434351,0.6927952397501187,0.5861233013002061,0.4762017223406092
716,J143,Shariah All Share,2019-Q3,Shariah Index Series,60,1.0355683235786324,0.9156774426895812,0.7122118221401496,0.5962879300030186,0.5718147395171062
802,J140,Shariah Top 40,2019-Q4,Shariah Index Series,60,1.1361414498432256,1.0245963792127342,0.8429691601906321,0.7071032221288058,0.6281776326428423
803,J141,Capped Shariah Top 40,2019-Q4,Shariah Index Series,60,0.9864038537729912,0.8687202414948354,0.7743875546291965,0.6295999082286979,0.5046336524235082
804,J143,Shariah All Share,2019-Q4,Shariah Index Series,60,1.054884792899234,0.9278357159048736,0.7872576966753815,0.6359338401431823,0.581434888320296
890,J141,Capped Shariah Top 40,2020-Q1,Shariah Index Series,60,1.069003356678996,0.9772918725806432,0.918138142364092,0.716503490113388,0.5698084410203453
963,J141,Capped Shariah Top 40,2020-Q2,Shariah Index Series,60,1.2043281387687617,1.1179494828376737,1.06565326936676,0.8579199573994114,0.6621184903531371
24,J250,Financials and Industrials,2017-Q3,Specialist Indices Index Series,60,0.8593373924904815,0.7646574649044021,1.0000000000000002,0.8881427392371959,0.1276141760217689
30,J257,Industrials,2017-Q3,Specialist Indices Index Series,60,0.9068169374169336,0.8337084656633109,1.0433313939319204,1.0,0.1334065451085862
31,J258,Resources,2017-Q3,Specialist Indices Index Series,60,1.3486079523263848,1.1646657344558016,0.8006493325855992,0.7000533170471679,1.0
113,J250,Financials and Industrials,2017-Q4,Specialist Indices Index Series,60,0.8580082928419788,0.7654200785862885,1.0,0.8558961945968133,0.133318911280145
119,J257,Industrials,2017-Q4,Specialist Indices Index Series,60,0.9219509870630404,0.8519771573538142,1.0596976207728197,1.0000000000000004,0.1435714394801311
120,J258,Resources,2017-Q4,Specialist Indices Index Series,60,1.3618486866572364,1.16445805102618,0.7982556814119411,0.7046023052042253,0.9999999999999996
202,J250,Financials and Industrials,2018-Q1,Specialist Indices Index Series,60,0.8779824120510404,0.7869918042885016,1.0000000000000002,0.8493785727080497,0.1415658556424719
208,J257,Industrials,2018-Q1,Specialist Indices Index Series,60,0.9538051970160042,0.8842167714488142,1.0682828176592152,1.0,0.1573203174278647
209,J258,Resources,2018-Q1,Specialist Indices Index Series,60,1.2981633766250809,1.130777377493722,0.7954560117654312,0.6759736508754464,1.0
291,J250,Financials and Industrials,2018-Q2,Specialist Indices Index Series,60,0.9343042790862706,0.8568837271831942,0.9999999999999992,0.8693027006338921,0.1117589723242871
297,J257,Industrials,2018-Q2,Specialist Indices Index Series,60,0.9866983236588964,0.938336723683047,1.038923706808499,0.9999999999999996,0.12290980970448688
298,J258,Resources,2018-Q2,Specialist Indices Index Series,60,1.1763194157813623,1.0401405619963608,0.6655192687965952,0.5729851121978904,1.0000000000000002
380,J250,Financials and Industrials,2018-Q3,Specialist Indices Index Series,60,0.9584424019938622,0.8821720085628121,1.0,0.8527295274611609,0.1110119241278887
386,J257,Industrials,2018-Q3,Specialist Indices Index Series,60,1.0254223929635191,0.9760895457867051,1.057548854665727,1.0,0.1225120644247916
387,J258,Resources,2018-Q3,Specialist Indices Index Series,60,1.1146942549466865,0.9760970901678208,0.6480628928529858,0.5422024537237712,1.0000000000000002
469,J250,Financials and Industrials,2018-Q4,Specialist Indices Index Series,60,0.934093592522924,0.8569838521495279,1.0,0.8446685284230714,0.1120330356112134
475,J257,Industrials,2018-Q4,Specialist Indices Index Series,60,1.020555616236166,0.96589807806256,1.0759379549904913,1.0000000000000004,0.1297103370091521
476,J258,Resources,2018-Q4,Specialist Indices Index Series,60,1.1512135576800897,1.0060743932979883,0.6655818098030429,0.5569521711411541,1.0
558,J250,Financials and Industrials,2019-Q1,Specialist Indices Index Series,60,0.9067529102020828,0.8334801978388406,1.0,0.8167364808445622,0.11801314520168392
564,J257,Industrials,2019-Q1,Specialist Indices Index Series,60,1.0124588150569291,0.9615087385004732,1.0921361879549305,1.0,0.1422499455215643
565,J258,Resources,2019-Q1,Specialist Indices Index Series,60,1.2173767323101137,1.0602009531652368,0.7363003894453043,0.5851363472562261,1.0
647,J250,Financials and Industrials,2019-Q2,Specialist Indices Index Series,60,0.9071689963575208,0.8318247927484848,1.0000000000000004,0.8186407218718528,0.12854168141628133
652,J257,Industrials,2019-Q2,Specialist Indices Index Series,60,1.0218090433248184,0.9654214784901658,1.1003097131858768,1.0,0.1579594786782171
653,J258,Resources,2019-Q2,Specialist Indices Index Series,60,1.2152617651682396,1.0654462402347606,0.7278962145300921,0.6082738421339726,1.0000000000000004
736,J250,Financials and Industrials,2019-Q3,Specialist Indices Index Series,60,0.9169814777164452,0.8395921024086332,1.0000000000000004,0.8176474947809901,0.1342388998831581
741,J257,Industrials,2019-Q3,Specialist Indices Index Series,60,1.0225001480679703,0.9641838835026684,1.0909166247380981,1.0000000000000002,0.16248410850959347
742,J258,Resources,2019-Q3,Specialist Indices Index Series,60,1.1899554506392729,1.0433617306561451,0.7284526615774796,0.6039808678508197,0.999999999999999
824,J250,Financials and Industrials,2019-Q4,Specialist Indices Index Series,60,0.9046566253920509,0.8343911870012669,1.0,0.8106474310849363,0.1648388309126014
829,J257,Industrials,2019-Q4,Specialist Indices Index Series,60,1.0084495783467404,0.9565154000953604,1.1000618079641242,1.0000000000000002,0.1894023382603504
830,J258,Resources,2019-Q4,Specialist Indices Index Series,60,1.2275621638879863,1.0666615027369886,0.8159280790552988,0.6541057306247067,1.0
909,J250,Financials and Industrials,2020-Q1,Specialist Indices Index Series,60,0.910257881920149,0.8766031639842052,1.0000000000000004,0.8509198551534507,0.2321524137403379
913,J257,Industrials,2020-Q1,Specialist Indices Index Series,60,0.8612121801376256,0.8713584680800898,0.9502495166859164,1.0,0.2080980842251912
914,J258,Resources,2020-Q1,Specialist Indices Index Series,60,1.2394127538340804,1.1242005140769389,0.9005241416554775,0.7212263480013005,1.0000000000000002
982,J250,Financials and Industrials,2020-Q2,Specialist Indices Index Series,60,0.8801047189343535,0.8479544278674563,1.0000000000000004,0.8647472861260915,0.2642479584126839
986,J257,Industrials,2020-Q2,Specialist Indices Index Series,60,0.8462066831941595,0.8504102147638781,0.9643529739913588,0.9999999999999996,0.2458359406657856
987,J258,Resources,2020-Q2,Specialist Indices Index Series,60,1.3066756038355247,1.2068296911815528,0.9897148772506461,0.8103882403710383,1.0
26,J253,SA Listed Property,2017-Q3,Specialist Property Index Series,60,0.2896664461483037,0.1624340646725228,0.5077348040869404,0.2893280574381516,-0.0471139581069624
27,J254,Capped Property,2017-Q3,Specialist Property Index Series,60,0.35545073246335795,0.2583674235300197,0.5629023818797957,0.3896005796194488,-0.0351648640500831
28,J255,Property Unit Trust,2017-Q3,Specialist Property Index Series,60,0.044511118791693005,-0.0237591352592744,0.2754618628532783,0.1404676481706743,-0.1151731739023695
29,J256,Property Loan Stock,2017-Q3,Specialist Property Index Series,60,-0.1025835045226428,-0.1432429957839413,0.1259693602251092,0.0180334134889288,-0.134731108108704
115,J253,SA Listed Property,2017-Q4,Specialist Property Index Series,60,0.26758158189200604,0.162677533864384,0.4761193905245966,0.2450699073677631,-0.0343789061991339
116,J254,Capped Property,2017-Q4,Specialist Property Index Series,60,0.3318198988373009,0.2476190067164319,0.5265470329885049,0.3264966872079661,-0.0248294946195011
117,J255,Property Unit Trust,2017-Q4,Specialist Property Index Series,60,0.0065173726501925,-0.0350124921317894,0.2204952434069113,0.0960155886530634,-0.1066737557397876
118,J256,Property Loan Stock,2017-Q4,Specialist Property Index Series,60,-0.1266476594966201,-0.144936409030516,0.0804135471137271,-0.0115559776918569,-0.1255645891599138
204,J253,SA Listed Property,2018-Q1,Specialist Property Index Series,60,0.4036515918257531,0.2656639938998569,0.5636374110811676,0.3162118409254291,-0.0089515909395012
205,J254,Capped Property,2018-Q1,Specialist Property Index Series,60,0.4426057974555641,0.3344293113103025,0.6000816371106661,0.3909691716419959,-0.0048560120519356
206,J255,Property Unit Trust,2018-Q1,Specialist Property Index Series,60,0.0564099213006608,-0.0127335284403941,0.2247119052384642,0.0762611761719789,-0.0953495489864953
207,J256,Property Loan Stock,2018-Q1,Specialist Property Index Series,60,-0.0884338865422929,-0.1303355570401452,0.0801065276811355,-0.0301248789375408,-0.11727809299857192
293,J253,SA Listed Property,2018-Q2,Specialist Property Index Series,60,0.7004574284315941,0.5753639313864413,0.7481085492191363,0.5319309698982325,0.0829281396695179
294,J254,Capped Property,2018-Q2,Specialist Property Index Series,60,0.6915929564037528,0.5948477407212317,0.7505168364797092,0.5669621992099051,0.0615461758345592
295,J255,Property Unit Trust,2018-Q2,Specialist Property Index Series,60,0.2286658751227242,0.1836965089099786,0.3081413879402107,0.2130056481112533,-0.0343217572720705
296,J256,Property Loan Stock,2018-Q2,Specialist Property Index Series,60,0.1018177253536366,0.0773446849965599,0.1655776515783746,0.1077047678544497,-0.0328069731339992
382,J253,SA Listed Property,2018-Q3,Specialist Property Index Series,60,0.7660991248622906,0.6432413340602897,0.7543400562998843,0.5425424498765307,0.1118829093815553
383,J254,Capped Property,2018-Q3,Specialist Property Index Series,60,0.7390750215195142,0.6442445978012376,0.7407696986636979,0.5623185743916973,0.0838924471857565
384,J255,Property Unit Trust,2018-Q3,Specialist Property Index Series,60,0.2442275611986329,0.204311334040916,0.2657207324346468,0.1795662774804868,-0.0181042495777865
385,J256,Property Loan Stock,2018-Q3,Specialist Property Index Series,60,0.09835812008128,0.0810219268485781,0.1151995296896975,0.0710223371877757,-0.010971732906359001
471,J253,SA Listed Property,2018-Q4,Specialist Property Index Series,60,0.7163591022086413,0.5888778502756687,0.7257487961487878,0.5151459266469501,0.1007952564698331
472,J254,Capped Property,2018-Q4,Specialist Property Index Series,60,0.6946889651279871,0.5926452332651576,0.6952365285360347,0.5192790659571599,0.0914457652010527
473,J255,Property Unit Trust,2018-Q4,Specialist Property Index Series,60,0.2125411134489216,0.1653034884622993,0.2479755589565552,0.16368183747203197,-0.0190104134233034
474,J256,Property Loan Stock,2018-Q4,Specialist Property Index Series,60,0.0421273343034236,0.0314222152054368,0.0696995420795923,0.0451691559009452,-0.0170066771386156
560,J253,SA Listed Property,2019-Q1,Specialist Property Index Series,60,0.6841725768817855,0.5500936851064795,0.7199978850165283,0.4452911360091788,0.0951373349954864
561,J254,Capped Property,2019-Q1,Specialist Property Index Series,60,0.6830007780016814,0.5721186375093227,0.7189800681272566,0.4753938825297379,0.0844033347537263
562,J255,Property Unit Trust,2019-Q1,Specialist Property Index Series,60,0.1214734459988198,0.0822686702700549,0.149241632987667,0.0799167443041105,-0.0088575691225445
563,J256,Property Loan Stock,2019-Q1,Specialist Property Index Series,60,6.63368970685e-05,2.78248764903e-05,0.0021662244639081,0.0015888593704472,-0.0017880033602139
649,J253,SA Listed Property,2019-Q2,Specialist Property Index Series,60,0.6534250134355681,0.5295178492160555,0.6952486882198805,0.4451193190842854,0.0919952363012478
650,J254,Capped Property,2019-Q2,Specialist Property Index Series,60,0.6459601941353976,0.5434483022886571,0.6812853341522209,0.4605375441296293,0.0835880762025607
651,J255,Property Unit Trust,2019-Q2,Specialist Property Index Series,60,0.0917080327697099,0.0617463013374551,0.12120386824842,0.0753959922351656,-0.0177270293975412
738,J253,SA Listed Property,2019-Q3,Specialist Property Index Series,60,0.6788891487157434,0.5513672973341464,0.706266283348749,0.4545946546077693,0.10151260787582402
739,J254,Capped Property,2019-Q3,Specialist Property Index Series,60,0.6733546458165921,0.5667630486487261,0.6934032011012556,0.4647609770049687,0.0944242979465243
740,J255,Property Unit Trust,2019-Q3,Specialist Property Index Series,60,0.1000655867563689,0.0703384732645231,0.12356872630102803,0.0798718912318434,-0.016335785437114
826,J253,SA Listed Property,2019-Q4,Specialist Property Index Series,60,0.6411594823482376,0.5268017468507961,0.6753263742849205,0.4234983818420982,0.1307349926056401
827,J254,Capped Property,2019-Q4,Specialist Property Index Series,60,0.6448032111053523,0.550122746162569,0.6707424676103421,0.4391344500139177,0.125562644428937
828,J255,Property Unit Trust,2019-Q4,Specialist Property Index Series,60,0.07958206635190201,0.0597605638597833,0.0846146110710184,0.0527947942611714,0.0069305315167806
910,J253,SA Listed Property,2020-Q1,Specialist Property Index Series,60,1.0420419986743283,0.8939472088183233,1.0707885729709394,0.6389176499809419,0.3419455160380505
911,J254,Capped Property,2020-Q1,Specialist Property Index Series,60,1.0679347586793402,0.932044613412351,1.0879104960449721,0.6569241910850966,0.3438746840970291
912,J255,Property Unit Trust,2020-Q1,Specialist Property Index Series,60,-0.0017229630248464,-0.001385927307094,-0.0012763366104291,-0.0004464192329529,-0.0014419744953066
983,J253,SA Listed Property,2020-Q2,Specialist Property Index Series,60,1.0147181549236957,0.8831302688931776,1.0990539719079322,0.683083639421766,0.3649464203226145
984,J254,Capped Property,2020-Q2,Specialist Property Index Series,60,1.0374619430182088,0.9173900151222324,1.1156826599338754,0.7014591231079749,0.3669170464704233
985,J255,Property Unit Trust,2020-Q2,Specialist Property Index Series,5,0.0064109242929521,0.0064815916608934,0.0076226759190936,0.0089874371706468,0.0042905137607159
44,J330,Value,2017-Q3,Style (Value and Growth) Index Series,60,0.9235888299482848,0.7562439139060784,0.8027560405751564,0.6383423137014201,0.3727860274551195
45,J331,Growth,2017-Q3,Style (Value and Growth) Index Series,60,1.028556480062932,0.9510236865037216,0.99826846252002,0.9471327487841186,0.2452108949701056
133,J330,Value,2017-Q4,Style (Value and Growth) Index Series,60,0.9146303979657752,0.7514756873018539,0.7946532140134394,0.6111466503976132,0.3769765574823348
134,J331,Growth,2017-Q4,Style (Value and Growth) Index Series,60,1.0317428119885979,0.9531333033593352,1.0128983511409098,0.9317136423719296,0.2490730891143164
222,J330,Value,2018-Q1,Style (Value and Growth) Index Series,60,0.9358321044145229,0.7758784461291311,0.8118522676723321,0.6204436194196674,0.3884667731548607
223,J331,Growth,2018-Q1,Style (Value and Growth) Index Series,60,1.0240045106572664,0.9499768886374236,1.0029329168443593,0.9144937084712588,0.2498489188926471
311,J330,Value,2018-Q2,Style (Value and Growth) Index Series,60,1.0234569914282945,0.8747262537139737,0.8077114441072305,0.6437513634489319,0.4114681796502331
312,J331,Growth,2018-Q2,Style (Value and Growth) Index Series,60,0.9783812267603228,0.9283700311304528,0.9268540981335812,0.8628108031990803,0.1886151838150091
400,J330,Value,2018-Q3,Style (Value and Growth) Index Series,60,1.0253606013973189,0.878926744609226,0.7942546910008951,0.6244673632232249,0.4231965685151979
401,J331,Growth,2018-Q3,Style (Value and Growth) Index Series,60,0.9870963124145472,0.9356689029362696,0.9313589494576292,0.8457677614731619,0.1781457611214046
489,J330,Value,2018-Q4,Style (Value and Growth) Index Series,60,0.984685219764431,0.8417170829082832,0.7685147734459891,0.6019587085510499,0.4065580563317229
490,J331,Growth,2018-Q4,Style (Value and Growth) Index Series,60,0.9473333402169072,0.8936482051747024,0.9514673807334516,0.8501607266362204,0.1505238391013524
578,J330,Value,2019-Q1,Style (Value and Growth) Index Series,60,0.9903474191761922,0.8467072842578677,0.7776049232741616,0.5895067884994546,0.4195511142484165
579,J331,Growth,2019-Q1,Style (Value and Growth) Index Series,60,0.9448482113093868,0.8902214481289872,0.9858034711322712,0.8529111953549418,0.1538944094746752
666,J330,Value,2019-Q2,Style (Value and Growth) Index Series,60,0.9762618074018191,0.8385450521172497,0.7754091080205918,0.6002361296586433,0.4201554616108684
667,J331,Growth,2019-Q2,Style (Value and Growth) Index Series,60,0.9611941230416176,0.9035480480868672,1.0009005922379577,0.8666500726086759,0.1710243818708024
755,J330,Value,2019-Q3,Style (Value and Growth) Index Series,60,0.9824419364293816,0.8440729464672967,0.7846436739401509,0.6015695961755375,0.4260760145925664
756,J331,Growth,2019-Q3,Style (Value and Growth) Index Series,60,0.9556506250800022,0.8967454826191019,0.9927363362799642,0.8625083385278364,0.1704087683629293
843,J330,Value,2019-Q4,Style (Value and Growth) Index Series,60,1.0050488425217985,0.8644094278581882,0.8356167127109903,0.6282661009911785,0.4608500593044752
844,J331,Growth,2019-Q4,Style (Value and Growth) Index Series,60,1.0017462437140594,0.9433538973849792,1.0340718591181328,0.8884265295273615,0.2279342705693006
923,J330,Value,2020-Q1,Style (Value and Growth) Index Series,60,1.102597527906655,0.9900691935205164,0.9903815177380788,0.7182088223423836,0.536897793308242
924,J331,Growth,2020-Q1,Style (Value and Growth) Index Series,60,0.9077630252446226,0.9032263986417366,0.9529368220455516,0.9064619473318803,0.2628697882161572
996,J330,Value,2020-Q2,Style (Value and Growth) Index Series,60,1.0395965434786516,0.9449236305863562,0.9854830124477532,0.7382086757889897,0.5315284983993135
997,J331,Growth,2020-Q2,Style (Value and Growth) Index Series,60,0.9560797597765438,0.9467036435198456,1.0229828356660404,0.9692397244350428,0.3299918018387409
